date_key,line_key,city_key,ridership,day_type,target_ridership
20240113,5,2,3831,Weekend,3727
20240113,6,2,4125,Weekend,4316
20240114,1,1,9901,Weekend,10130
20240114,2,1,9402,Weekend,9450
20240114,3,1,4387,Weekend,4268
20240114,4,1,4867,Weekend,4788
20240114,7,2,5572,Weekend,5725
20240114,8,2,3276,Weekend,3439
20240114,5,2,3667,Weekend,3717
20240114,6,2,3395,Weekend,3284
20240115,4,1,7292,Weekday,7516
20240115,8,2,6360,Weekday,6244
20240115,1,1,11816,Weekday,12082
20240115,7,2,11543,Weekday,11715
20240115,5,2,6490,Weekday,6468
20240115,6,2,6694,Weekday,6732
20240115,2,1,13508,Weekday,13871
20240115,3,1,8143,Weekday,7948
20240116,1,1,16404,Weekday,16871
20240116,4,1,7334,Weekday,7110
20240116,7,2,12069,Weekday,12186
20240116,3,1,9337,Weekday,9276
20240116,8,2,7553,Weekday,7555
20240116,5,2,6617,Weekday,6855
20240116,6,2,7215,Weekday,7528
20240116,2,1,12633,Weekday,12828
20240117,1,1,15844,Weekday,15344
20240117,5,2,8370,Weekday,8575
20240117,4,1,7083,Weekday,7221
20240117,8,2,5395,Weekday,5247
20240117,6,2,4660,Weekday,4453
20240117,7,2,13151,Weekday,13272
20240117,3,1,7894,Weekday,8167
20240117,2,1,14289,Weekday,13734
20240118,5,2,5391,Weekday,5330
20240118,8,2,7537,Weekday,7242
20240118,7,2,10500,Weekday,10058
20240118,4,1,7418,Weekday,7426
20240118,2,1,12541,Weekday,12183
20240118,1,1,18403,Weekday,17997
20240118,6,2,6226,Weekday,6169
20240118,3,1,8234,Weekday,8257
20240119,2,1,16353,Weekday,16264
20240119,3,1,7335,Weekday,7064
20240119,4,1,7758,Weekday,8097
20240119,7,2,15714,Weekday,15952
20240119,8,2,6817,Weekday,6920
20240119,5,2,7954,Weekday,7818
20240119,1,1,14064,Weekday,14443
20240119,6,2,6624,Weekday,6614
20240120,5,2,3358,Weekend,3424
20240120,8,2,2054,Weekend,2128
20240120,6,2,2426,Weekend,2526
20240120,4,1,4349,Weekend,4388
20240120,3,1,5232,Weekend,5264
20240120,1,1,11699,Weekend,11503
20240120,2,1,10145,Weekend,10173
20240120,7,2,7840,Weekend,8042
20240121,1,1,10006,Weekend,9792
20240121,2,1,9947,Weekend,9982
20240121,7,2,4873,Weekend,4694
20240121,6,2,3430,Weekend,3479
20240121,5,2,2798,Weekend,2713
20240121,4,1,5300,Weekend,5080
20240121,8,2,3255,Weekend,3364
20240121,3,1,5053,Weekend,5006
20240122,6,2,6375,Weekday,6662
20240122,1,1,12233,Weekday,12675
20240122,2,1,10970,Weekday,11318
20240122,3,1,6945,Weekday,7159
20240122,4,1,6748,Weekday,6420
20240122,7,2,8884,Weekday,9169
20240122,8,2,5454,Weekday,5224
20240122,5,2,6528,Weekday,6642
20240123,5,2,6434,Weekday,6188
20240123,6,2,4975,Weekday,4833
20240123,7,2,15823,Weekday,16177
20240123,4,1,6352,Weekday,6557
20240123,3,1,7544,Weekday,7908
20240123,2,1,14365,Weekday,13954
20240123,1,1,14066,Weekday,14428
20240123,8,2,6922,Weekday,6584
20240124,3,1,8127,Weekday,8509
20240124,4,1,9491,Weekday,9531
20240124,6,2,6547,Weekday,6635
20240124,1,1,11859,Weekday,12185
20240124,2,1,15212,Weekday,15475
20240124,5,2,5421,Weekday,5559
20240124,8,2,6338,Weekday,6563
20240124,7,2,11227,Weekday,10857
20240125,6,2,7411,Weekday,7362
20240125,5,2,7565,Weekday,7325
20240125,8,2,6644,Weekday,6508
20240125,2,1,15294,Weekday,14726
20240125,7,2,10827,Weekday,10451
20240125,4,1,8851,Weekday,9270
20240125,3,1,7810,Weekday,7609
20240125,1,1,14835,Weekday,14673
20240126,8,2,6675,Weekday,6600
20240126,6,2,6866,Weekday,6714
20240126,3,1,7030,Weekday,7024
20240126,2,1,16136,Weekday,15726
20240126,7,2,11469,Weekday,11302
20240126,1,1,17248,Weekday,17768
20240126,4,1,8385,Weekday,8623
20240126,5,2,6741,Weekday,6770
20240127,8,2,2328,Weekend,2258
20240127,6,2,4304,Weekend,4093
20240127,1,1,7005,Weekend,6669
20240127,5,2,4391,Weekend,4240
20240127,7,2,5934,Weekend,5741
20240127,4,1,5919,Weekend,5864
20240127,2,1,9444,Weekend,9569
20240127,3,1,5343,Weekend,5353
20240128,8,2,2744,Weekend,2698
20240128,7,2,8374,Weekend,8179
20240128,6,2,2719,Weekend,2845
20240128,1,1,9186,Weekend,9641
20240128,2,1,6605,Weekend,6687
20240128,3,1,4661,Weekend,4794
20240128,4,1,5768,Weekend,5549
20240128,5,2,3873,Weekend,3737
20240129,6,2,7799,Weekday,7661
20240129,4,1,7655,Weekday,7290
20240129,8,2,5836,Weekday,5641
20240129,1,1,11661,Weekday,11617
20240129,2,1,14061,Weekday,14356
20240129,5,2,5196,Weekday,5384
20240129,7,2,14846,Weekday,14425
20240129,3,1,9435,Weekday,9296
20240130,4,1,6769,Weekday,7066
20240130,3,1,6557,Weekday,6779
20240130,6,2,8379,Weekday,8408
20240130,5,2,6519,Weekday,6575
20240130,7,2,15806,Weekday,15395
20240130,8,2,7623,Weekday,7715
20240130,2,1,18149,Weekday,18014
20240130,1,1,11188,Weekday,11468
20240131,5,2,6914,Weekday,7234
20240131,4,1,5881,Weekday,5601
20240131,2,1,13609,Weekday,13220
20240131,6,2,9594,Weekday,9773
20240131,1,1,14353,Weekday,14364
20240131,7,2,10132,Weekday,10319
20240131,8,2,6946,Weekday,7239
20240131,3,1,7620,Weekday,7598
20240201,4,1,6900,Weekday,6953
20240201,3,1,8217,Weekday,8206
20240201,6,2,6304,Weekday,6228
20240201,5,2,6098,Weekday,6074
20240201,7,2,16791,Weekday,16088
20240201,1,1,15511,Weekday,16093
20240201,2,1,13751,Weekday,13670
20240201,8,2,6044,Weekday,6164
20240202,1,1,12122,Weekday,12157
20240202,3,1,6236,Weekday,6358
20240202,5,2,6083,Weekday,6178
20240202,4,1,8543,Weekday,8508
20240202,6,2,6377,Weekday,6667
20240202,8,2,7467,Weekday,7443
20240202,7,2,8937,Weekday,9082
20240202,2,1,16147,Weekday,16321
20240203,8,2,4627,Weekend,4563
20240203,5,2,3761,Weekend,3934
20240203,1,1,10518,Weekend,10882
20240203,2,1,9532,Weekend,9435
20240203,3,1,5460,Weekend,5322
20240203,4,1,5598,Weekend,5829
20240203,6,2,3289,Weekend,3344
20240203,7,2,7412,Weekend,7223
20240204,8,2,3504,Weekend,3447
20240204,2,1,9547,Weekend,9724
20240204,7,2,7949,Weekend,8336
20240204,4,1,4956,Weekend,4815
20240204,6,2,3667,Weekend,3717
20240204,5,2,4024,Weekend,4096
20240204,1,1,10498,Weekend,10286
20240204,3,1,6154,Weekend,6403
20240205,4,1,6501,Weekday,6326
20240205,2,1,14264,Weekday,14641
20240205,1,1,15655,Weekday,16154
20240205,7,2,11741,Weekday,11578
20240205,8,2,5233,Weekday,5005
20240205,6,2,8112,Weekday,8343
20240205,5,2,4989,Weekday,5169
20240205,3,1,7567,Weekday,7531
20240206,6,2,7190,Weekday,7513
20240206,5,2,8709,Weekday,8736
20240206,4,1,8635,Weekday,9039
20240206,1,1,14950,Weekday,15696
20240206,2,1,14254,Weekday,13567
20240206,8,2,5653,Weekday,5916
20240206,3,1,8439,Weekday,8581
20240206,7,2,12226,Weekday,12622
20240207,3,1,8214,Weekday,7949
20240207,7,2,11973,Weekday,11806
20240207,8,2,3964,Weekday,3849
20240207,5,2,6565,Weekday,6702
20240207,6,2,6102,Weekday,5824
20240207,2,1,16157,Weekday,16450
20240207,1,1,16036,Weekday,16788
20240207,4,1,9478,Weekday,9168
20240208,5,2,5547,Weekday,5310
20240208,8,2,7083,Weekday,6736
20240208,7,2,14710,Weekday,15419
20240208,4,1,8564,Weekday,8854
20240208,2,1,14412,Weekday,14499
20240208,1,1,13688,Weekday,13472
20240208,6,2,5447,Weekday,5192
20240208,3,1,9399,Weekday,9275
20240209,2,1,14845,Weekday,15276
20240209,3,1,8910,Weekday,9004
20240209,4,1,8244,Weekday,8520
20240209,7,2,7308,Weekday,7213
20240209,8,2,9003,Weekday,9421
20240209,5,2,7746,Weekday,7479
20240209,1,1,15215,Weekday,15380
20240209,6,2,5410,Weekday,5490
20240210,5,2,2850,Weekend,2891
20240210,8,2,2974,Weekend,2981
20240210,6,2,4220,Weekend,4088
20240210,4,1,4203,Weekend,4184
20240210,3,1,4666,Weekend,4830
20240210,1,1,10302,Weekend,10663
20240210,2,1,10619,Weekend,10284
20240210,7,2,7067,Weekend,7142
20240211,1,1,11143,Weekend,10725
20240211,2,1,10492,Weekend,10850
20240211,7,2,7050,Weekend,7082
20240211,6,2,3419,Weekend,3500
20240211,5,2,3608,Weekend,3466
20240211,4,1,4089,Weekend,4257
20240211,8,2,4243,Weekend,4184
20240211,3,1,5186,Weekend,5360
20240212,6,2,4601,Weekday,4746
20240212,1,1,14989,Weekday,15623
20240212,2,1,16339,Weekday,16610
20240212,3,1,7099,Weekday,7035
20240212,4,1,7130,Weekday,7047
20240212,5,2,5907,Weekday,5843
20240212,8,2,5588,Weekday,5783
20240212,7,2,8763,Weekday,8490
20240213,4,1,7771,Weekday,7694
20240213,3,1,8207,Weekday,8595
20240213,5,2,6841,Weekday,6610
20240213,8,2,7169,Weekday,7400
20240213,7,2,13558,Weekday,13989
20240213,2,1,17107,Weekday,17933
20240213,1,1,14532,Weekday,15224
20240213,6,2,6913,Weekday,6744
20240214,2,1,14630,Weekday,14720
20240214,1,1,16029,Weekday,15863
20240214,3,1,7556,Weekday,7684
20240214,5,2,7061,Weekday,7286
20240214,6,2,6251,Weekday,6510
20240214,7,2,11681,Weekday,11330
20240214,8,2,4483,Weekday,4494
20240214,4,1,8131,Weekday,8336
20240215,1,1,13214,Weekday,12907
20240215,2,1,11905,Weekday,11821
20240215,4,1,9218,Weekday,9566
20240215,7,2,13916,Weekday,14231
20240215,8,2,5645,Weekday,5855
20240215,5,2,5845,Weekday,6036
20240215,6,2,5901,Weekday,5833
20240215,3,1,7279,Weekday,7049
20240216,2,1,14866,Weekday,15313
20240216,3,1,8574,Weekday,8433
20240216,4,1,8165,Weekday,7880
20240216,7,2,11926,Weekday,11405
20240216,8,2,5668,Weekday,5479
20240216,5,2,6608,Weekday,6565
20240216,1,1,13467,Weekday,13013
20240216,6,2,6111,Weekday,6151
20240217,8,2,3692,Weekend,3684
20240217,5,2,4096,Weekend,4236
20240217,7,2,8138,Weekend,7782
20240217,3,1,6398,Weekend,6649
20240217,2,1,9631,Weekend,9527
20240217,1,1,9655,Weekend,10077
20240217,6,2,3889,Weekend,3868
20240217,4,1,5536,Weekend,5413
20240218,7,2,6664,Weekend,6827
20240218,5,2,3209,Weekend,3359
20240218,8,2,3773,Weekend,3630
20240218,4,1,5265,Weekend,5213
20240218,3,1,4510,Weekend,4375
20240218,2,1,9374,Weekend,9193
20240218,1,1,11353,Weekend,11209
20240218,6,2,3967,Weekend,3873
20240219,8,2,6574,Weekday,6272
20240219,7,2,12310,Weekday,12628
20240219,5,2,6456,Weekday,6147
20240219,4,1,6851,Weekday,6680
20240219,1,1,13995,Weekday,14539
20240219,2,1,16395,Weekday,16428
20240219,6,2,6813,Weekday,7093
20240219,3,1,7088,Weekday,7268
20240220,2,1,16632,Weekday,16111
20240220,4,1,9436,Weekday,9089
20240220,1,1,13843,Weekday,13354
20240220,6,2,7716,Weekday,7443
20240220,5,2,6782,Weekday,7003
20240220,8,2,6305,Weekday,6324
20240220,7,2,12777,Weekday,12158
20240220,3,1,7203,Weekday,7562
20240221,2,1,17634,Weekday,18426
20240221,8,2,5790,Weekday,6047
20240221,4,1,8631,Weekday,8448
20240221,3,1,7961,Weekday,8130
20240221,6,2,6493,Weekday,6748
20240221,5,2,6177,Weekday,6244
20240221,7,2,15880,Weekday,16468
20240221,1,1,15521,Weekday,14811
20240222,5,2,5111,Weekday,5010
20240222,4,1,8645,Weekday,9030
20240222,3,1,8107,Weekday,7961
20240222,2,1,14163,Weekday,14257
20240222,1,1,17383,Weekday,17155
20240222,8,2,6335,Weekday,6192
20240222,7,2,10226,Weekday,10160
20240222,6,2,6970,Weekday,6646
20240223,6,2,6343,Weekday,6051
20240223,8,2,6384,Weekday,6343
20240223,7,2,14337,Weekday,14273
20240223,1,1,12057,Weekday,11725
20240223,2,1,17108,Weekday,16728
20240223,3,1,7660,Weekday,8042
20240223,4,1,7488,Weekday,7531
20240223,5,2,6052,Weekday,5999
20240224,3,1,4920,Weekend,4691
20240224,6,2,4164,Weekend,4357
20240224,5,2,4114,Weekend,3984
20240224,8,2,4925,Weekend,4882
20240224,7,2,6613,Weekend,6467
20240224,2,1,10946,Weekend,10666
20240224,4,1,4989,Weekend,4745
20240224,1,1,13545,Weekend,13932
20240225,5,2,3261,Weekend,3265
20240225,4,1,5254,Weekend,5409
20240225,3,1,5396,Weekend,5588
20240225,6,2,5434,Weekend,5637
20240225,1,1,11748,Weekend,11687
20240225,2,1,10155,Weekend,10098
20240225,8,2,3271,Weekend,3341
20240225,7,2,5354,Weekend,5192
20240226,7,2,15893,Weekday,15171
20240226,4,1,9060,Weekday,9016
20240226,3,1,9763,Weekday,9958
20240226,2,1,13279,Weekday,13304
20240226,1,1,15293,Weekday,15923
20240226,8,2,8183,Weekday,8172
20240226,6,2,9772,Weekday,9642
20240226,5,2,8519,Weekday,8666
20240227,3,1,8097,Weekday,7854
20240227,6,2,5513,Weekday,5543
20240227,5,2,6642,Weekday,6653
20240227,8,2,8007,Weekday,8061
20240227,7,2,12803,Weekday,13035
20240227,2,1,18952,Weekday,18721
20240227,1,1,13708,Weekday,13747
20240227,4,1,8934,Weekday,8604
20240228,7,2,12203,Weekday,11694
20240228,8,2,5937,Weekday,6228
20240228,5,2,6940,Weekday,6902
20240228,6,2,7255,Weekday,7466
20240228,1,1,13753,Weekday,13177
20240228,2,1,16581,Weekday,15934
20240228,3,1,8440,Weekday,8569
20240228,4,1,9976,Weekday,10125
20240229,1,1,14832,Weekday,14224
20240229,3,1,7395,Weekday,7033
20240229,2,1,15189,Weekday,15865
20240229,7,2,15766,Weekday,16363
20240229,8,2,9279,Weekday,9358
20240229,5,2,8503,Weekday,8463
20240229,6,2,7196,Weekday,7057
20240229,4,1,9242,Weekday,9229
20240301,4,1,6004,Weekday,6219
20240301,1,1,19693,Weekday,19493
20240301,5,2,7395,Weekday,7292
20240301,3,1,7796,Weekday,7658
20240301,8,2,5680,Weekday,5830
20240301,7,2,12901,Weekday,13405
20240301,6,2,7465,Weekday,7129
20240301,2,1,18729,Weekday,18849
20240302,1,1,9732,Weekend,10086
20240302,3,1,7259,Weekend,7427
20240302,7,2,6953,Weekend,7055
20240302,2,1,10623,Weekend,10204
20240302,5,2,3509,Weekend,3349
20240302,6,2,3513,Weekend,3452
20240302,8,2,4538,Weekend,4674
20240302,4,1,5511,Weekend,5694
20240303,5,2,3994,Weekend,3886
20240303,7,2,8041,Weekend,8385
20240303,8,2,3429,Weekend,3464
20240303,4,1,5442,Weekend,5696
20240303,6,2,3621,Weekend,3479
20240303,1,1,12062,Weekend,11588
20240303,2,1,12539,Weekend,12956
20240303,3,1,5729,Weekend,5969
20240304,7,2,10873,Weekday,10389
20240304,8,2,8273,Weekday,8104
20240304,5,2,6764,Weekday,6548
20240304,6,2,6742,Weekday,6669
20240304,1,1,16908,Weekday,17701
20240304,4,1,9441,Weekday,9403
20240304,3,1,8603,Weekday,8415
20240304,2,1,17286,Weekday,17472
20240305,6,2,7255,Weekday,7554
20240305,4,1,8118,Weekday,7734
20240305,3,1,8213,Weekday,8278
20240305,2,1,13618,Weekday,12948
20240305,1,1,16355,Weekday,16632
20240305,5,2,6695,Weekday,6986
20240305,8,2,7441,Weekday,7235
20240305,7,2,12507,Weekday,11937
20240306,7,2,12576,Weekday,13041
20240306,8,2,7639,Weekday,7617
20240306,5,2,5621,Weekday,5383
20240306,3,1,7765,Weekday,7767
20240306,4,1,9413,Weekday,9228
20240306,1,1,16041,Weekday,16302
20240306,2,1,15755,Weekday,16181
20240306,6,2,5735,Weekday,5727
20240307,8,2,5330,Weekday,5421
20240307,7,2,12517,Weekday,12946
20240307,5,2,5148,Weekday,5340
20240307,2,1,15867,Weekday,15383
20240307,4,1,9331,Weekday,9166
20240307,3,1,9013,Weekday,8958
20240307,1,1,19009,Weekday,19429
20240307,6,2,6776,Weekday,6592
20240308,4,1,10571,Weekday,10161
20240308,3,1,11796,Weekday,11313
20240308,2,1,16692,Weekday,16974
20240308,1,1,15810,Weekday,15102
20240308,8,2,8917,Weekday,8732
20240308,5,2,7364,Weekday,7077
20240308,7,2,11018,Weekday,11100
20240308,6,2,5170,Weekday,4991
20240309,6,2,4169,Weekend,4128
20240309,5,2,3901,Weekend,3752
20240309,8,2,3020,Weekend,3059
20240309,7,2,6447,Weekend,6683
20240309,1,1,11563,Weekend,11234
20240309,4,1,5222,Weekend,5285
20240309,3,1,5109,Weekend,5228
20240309,2,1,10059,Weekend,10167
20240310,2,1,13131,Weekend,12506
20240310,3,1,7127,Weekend,7434
20240310,8,2,4032,Weekend,3912
20240310,5,2,4136,Weekend,4100
20240310,6,2,3918,Weekend,4031
20240310,4,1,5840,Weekend,5752
20240310,7,2,6164,Weekend,6263
20240310,1,1,10166,Weekend,10058
20240311,1,1,19857,Weekday,20195
20240311,2,1,18768,Weekday,18494
20240311,3,1,8456,Weekday,8357
20240311,4,1,11152,Weekday,11149
20240311,6,2,7762,Weekday,7574
20240311,7,2,8063,Weekday,8088
20240311,8,2,7664,Weekday,7546
20240311,5,2,6831,Weekday,6554
20240312,7,2,11597,Weekday,12101
20240312,8,2,7776,Weekday,8097
20240312,5,2,9680,Weekday,9952
20240312,6,2,7840,Weekday,7924
20240312,1,1,17712,Weekday,18120
20240312,2,1,17524,Weekday,16964
20240312,3,1,9035,Weekday,8997
20240312,4,1,9788,Weekday,9943
20240313,5,2,7296,Weekday,7458
20240313,6,2,5639,Weekday,5515
20240313,8,2,6479,Weekday,6294
20240313,7,2,13836,Weekday,13812
20240313,1,1,16413,Weekday,16782
20240313,3,1,8297,Weekday,7917
20240313,2,1,17007,Weekday,17580
20240313,4,1,11340,Weekday,11655
20240314,7,2,15330,Weekday,15549
20240314,8,2,5540,Weekday,5423
20240314,5,2,5737,Weekday,5890
20240314,6,2,7404,Weekday,7076
20240314,1,1,14847,Weekday,15227
20240314,2,1,18838,Weekday,18861
20240314,4,1,10688,Weekday,10573
20240314,3,1,9599,Weekday,10024
20240315,4,1,11272,Weekday,10950
20240315,3,1,9151,Weekday,9594
20240315,2,1,20893,Weekday,21164
20240315,1,1,15983,Weekday,16096
20240315,7,2,17252,Weekday,17492
20240315,8,2,8582,Weekday,8694
20240315,5,2,9793,Weekday,10128
20240315,6,2,7204,Weekday,7048
20240316,2,1,10553,Weekend,10192
20240316,7,2,8048,Weekend,7853
20240316,1,1,10376,Weekend,10874
20240316,3,1,5564,Weekend,5346
20240316,8,2,4196,Weekend,4012
20240316,4,1,3999,Weekend,4032
20240316,5,2,3799,Weekend,3861
20240316,6,2,4223,Weekend,4409
20240317,3,1,5646,Weekend,5771
20240317,4,1,6660,Weekend,6801
20240317,2,1,9029,Weekend,9009
20240317,1,1,11181,Weekend,11341
20240317,8,2,3894,Weekend,3793
20240317,6,2,4063,Weekend,3905
20240317,7,2,7999,Weekend,8277
20240317,5,2,3921,Weekend,3743
20240318,7,2,13490,Weekday,14033
20240318,5,2,7936,Weekday,8183
20240318,6,2,5949,Weekday,5891
20240318,8,2,6587,Weekday,6279
20240318,4,1,11336,Weekday,11308
20240318,1,1,18500,Weekday,18335
20240318,2,1,17880,Weekday,18658
20240318,3,1,9360,Weekday,9001
20240319,4,1,8963,Weekday,8681
20240319,7,2,10334,Weekday,10625
20240319,6,2,5129,Weekday,5212
20240319,5,2,7236,Weekday,7115
20240319,8,2,6455,Weekday,6460
20240319,3,1,8358,Weekday,8353
20240319,1,1,22043,Weekday,22281
20240319,2,1,17794,Weekday,18090
20240320,7,2,19419,Weekday,19148
20240320,1,1,16808,Weekday,17221
20240320,2,1,17054,Weekday,17718
20240320,3,1,7960,Weekday,7961
20240320,4,1,10023,Weekday,10473
20240320,6,2,7343,Weekday,7700
20240320,5,2,6693,Weekday,6542
20240320,8,2,6806,Weekday,6873
20240321,1,1,15738,Weekday,15901
20240321,2,1,21107,Weekday,21900
20240321,3,1,8169,Weekday,7795
20240321,6,2,7478,Weekday,7224
20240321,5,2,6870,Weekday,6836
20240321,8,2,7374,Weekday,7481
20240321,7,2,14856,Weekday,14168
20240321,4,1,9644,Weekday,9780
20240322,7,2,15662,Weekday,15262
20240322,4,1,9526,Weekday,9540
20240322,3,1,10391,Weekday,10525
20240322,2,1,21064,Weekday,20049
20240322,1,1,21129,Weekday,21179
20240322,6,2,6382,Weekday,6140
20240322,5,2,6540,Weekday,6291
20240322,8,2,6272,Weekday,6316
20240323,2,1,10241,Weekend,10589
20240323,1,1,9999,Weekend,9839
20240323,3,1,4186,Weekend,4108
20240323,6,2,4232,Weekend,4287
20240323,5,2,4460,Weekend,4305
20240323,8,2,4141,Weekend,4146
20240323,7,2,8431,Weekend,8641
20240323,4,1,5867,Weekend,5675
20240324,8,2,4328,Weekend,4477
20240324,5,2,3409,Weekend,3296
20240324,6,2,4517,Weekend,4468
20240324,1,1,11269,Weekend,11318
20240324,2,1,12122,Weekend,12533
20240324,3,1,6563,Weekend,6752
20240324,4,1,5800,Weekend,5578
20240324,7,2,8081,Weekend,7938
20240325,6,2,7306,Weekday,7575
20240325,5,2,5895,Weekday,5826
20240325,8,2,4574,Weekday,4667
20240325,7,2,16552,Weekday,17099
20240325,1,1,19046,Weekday,19640
20240325,2,1,19215,Weekday,20097
20240325,3,1,11073,Weekday,11307
20240325,4,1,9719,Weekday,9585
20240326,2,1,15595,Weekday,15067
20240326,3,1,8670,Weekday,8602
20240326,4,1,9077,Weekday,8935
20240326,7,2,12806,Weekday,12366
20240326,8,2,8422,Weekday,8643
20240326,5,2,6898,Weekday,7190
20240326,6,2,7224,Weekday,7247
20240326,1,1,16880,Weekday,16846
20240327,1,1,20702,Weekday,21027
20240327,2,1,20076,Weekday,19979
20240327,7,2,16006,Weekday,15624
20240327,3,1,11150,Weekday,11167
20240327,5,2,7341,Weekday,7562
20240327,6,2,7538,Weekday,7679
20240327,8,2,7299,Weekday,7599
20240327,4,1,11131,Weekday,10983
20240328,8,2,7211,Weekday,7264
20240328,7,2,12401,Weekday,11865
20240328,2,1,22880,Weekday,23550
20240328,3,1,8682,Weekday,8936
20240328,4,1,7642,Weekday,7578
20240328,6,2,8400,Weekday,8628
20240328,5,2,7656,Weekday,7871
20240328,1,1,19218,Weekday,18561
20240329,4,1,9430,Weekday,9150
20240329,1,1,18399,Weekday,18924
20240329,2,1,18317,Weekday,19065
20240329,7,2,12819,Weekday,12636
20240329,8,2,6336,Weekday,6477
20240329,5,2,7759,Weekday,7998
20240329,6,2,5457,Weekday,5187
20240329,3,1,11175,Weekday,10686
20240330,7,2,7839,Weekend,8124
20240330,3,1,5918,Weekend,5815
20240330,4,1,6789,Weekend,6574
20240330,8,2,5242,Weekend,5019
20240330,5,2,5072,Weekend,4927
20240330,6,2,4646,Weekend,4665
20240330,2,1,10878,Weekend,10938
20240330,1,1,11778,Weekend,12219
20240331,1,1,9944,Weekend,10349
20240331,8,2,3479,Weekend,3383
20240331,5,2,4338,Weekend,4234
20240331,6,2,4357,Weekend,4521
20240331,2,1,12500,Weekend,12766
20240331,7,2,7895,Weekend,8003
20240331,4,1,5968,Weekend,6007
20240331,3,1,6372,Weekend,6105
20240401,4,1,7199,Weekday,7079
20240401,3,1,11115,Weekday,10972
20240401,2,1,14208,Weekday,14371
20240401,6,2,8615,Weekday,8649
20240401,5,2,8224,Weekday,7893
20240401,8,2,8755,Weekday,8999
20240401,1,1,21837,Weekday,22141
20240401,7,2,13501,Weekday,14124
20240402,6,2,5491,Weekday,5268
20240402,5,2,8001,Weekday,7866
20240402,8,2,7217,Weekday,7139
20240402,7,2,14801,Weekday,15179
20240402,1,1,21911,Weekday,21084
20240402,2,1,17944,Weekday,17673
20240402,3,1,9395,Weekday,9444
20240402,4,1,9935,Weekday,9586
20240403,7,2,14842,Weekday,15498
20240403,3,1,9837,Weekday,9388
20240403,6,2,7711,Weekday,7361
20240403,5,2,6586,Weekday,6342
